player_id,game_id,days_since_last_injury,type_of_last_injury,home_team,away_team,team,was_home,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,time_idx,game_type
2544,20300647,inf,DTD,CLE,MIA,CLE,True,22003,2544.0,20300647,2004-01-28,CLE vs. MIA,W,44.0,10.0,25.0,0.4,0.0,1.0,0.0,7.0,10.0,0.7,0.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,27.0,2.0,41,regular
2544,20300666,inf,DTD,MIL,CLE,CLE,False,22003,2544.0,20300666,2004-01-30,CLE @ MIL,L,37.0,7.0,25.0,0.28,1.0,6.0,0.167,5.0,8.0,0.625,2.0,6.0,8.0,3.0,1.0,0.0,5.0,5.0,20.0,3.0,42,regular
2544,20300680,inf,DTD,WAS,CLE,CLE,False,22003,2544.0,20300680,2004-02-01,CLE @ WAS,W,43.0,14.0,27.0,0.519,1.0,2.0,0.5,9.0,11.0,0.818,3.0,3.0,6.0,4.0,0.0,2.0,6.0,4.0,38.0,0.0,43,regular
2544,20300694,inf,DTD,DET,CLE,CLE,False,22003,2544.0,20300694,2004-02-03,CLE @ DET,W,38.0,5.0,19.0,0.263,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,0.0,1.0,2.0,12.0,-1.0,44,regular
2544,20300703,inf,DTD,CLE,LAL,CLE,True,22003,2544.0,20300703,2004-02-04,CLE vs. LAL,L,43.0,12.0,26.0,0.462,4.0,4.0,1.0,4.0,5.0,0.8,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,-2.0,45,regular
2544,20300715,inf,DTD,MIN,CLE,CLE,False,22003,2544.0,20300715,2004-02-06,CLE @ MIN,L,44.0,6.0,18.0,0.333,1.0,3.0,0.333,1.0,4.0,0.25,1.0,8.0,9.0,5.0,0.0,0.0,3.0,2.0,14.0,-16.0,46,regular
2544,20300725,inf,DTD,CLE,WAS,CLE,True,22003,2544.0,20300725,2004-02-07,CLE vs. WAS,L,34.0,6.0,16.0,0.375,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,2.0,14.0,-24.0,47,regular
2544,20300737,inf,DTD,CLE,BOS,CLE,True,22003,2544.0,20300737,2004-02-09,CLE vs. BOS,W,43.0,9.0,25.0,0.36,1.0,6.0,0.167,5.0,6.0,0.833,0.0,6.0,6.0,3.0,2.0,1.0,1.0,3.0,24.0,19.0,48,regular
2544,20300752,inf,DTD,CLE,NJN,CLE,True,22003,2544.0,20300752,2004-02-11,CLE vs. NJN,L,29.0,2.0,13.0,0.154,0.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,9.0,-12.0,49,regular
2544,20300775,inf,DTD,CLE,DAL,CLE,True,22003,2544.0,20300775,2004-02-18,CLE vs. DAL,L,34.0,6.0,12.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,9.0,0.0,1.0,5.0,2.0,16.0,-15.0,50,regular
2544,20300789,inf,DTD,CLE,SAS,CLE,True,22003,2544.0,20300789,2004-02-20,CLE vs. SAS,W,39.0,14.0,23.0,0.609,0.0,0.0,0.0,4.0,4.0,1.0,2.0,9.0,11.0,2.0,2.0,1.0,2.0,0.0,32.0,3.0,51,regular
2544,20300802,inf,DTD,NYK,CLE,CLE,False,22003,2544.0,20300802,2004-02-22,CLE @ NYK,W,44.0,7.0,20.0,0.35,0.0,0.0,0.0,8.0,12.0,0.667,1.0,4.0,5.0,3.0,1.0,0.0,1.0,2.0,22.0,11.0,52,regular
2544,20300812,inf,DTD,CLE,NOH,CLE,True,22003,2544.0,20300812,2004-02-23,CLE vs. NOH,W,36.0,7.0,16.0,0.438,1.0,5.0,0.2,6.0,6.0,1.0,0.0,4.0,4.0,6.0,2.0,5.0,1.0,3.0,21.0,4.0,53,regular
2544,20300830,inf,DTD,HOU,CLE,CLE,False,22003,2544.0,20300830,2004-02-25,CLE @ HOU,L,39.0,5.0,18.0,0.278,0.0,2.0,0.0,1.0,3.0,0.333,2.0,5.0,7.0,5.0,2.0,1.0,2.0,1.0,11.0,-5.0,54,regular
2544,20300838,inf,DTD,ORL,CLE,CLE,False,22003,2544.0,20300838,2004-02-27,CLE @ ORL,W,49.0,11.0,19.0,0.579,1.0,1.0,1.0,7.0,8.0,0.875,1.0,10.0,11.0,3.0,3.0,1.0,5.0,1.0,30.0,7.0,55,regular
2544,20300865,inf,DTD,CHI,CLE,CLE,False,22003,2544.0,20300865,2004-03-01,CLE @ CHI,L,41.0,7.0,17.0,0.412,0.0,2.0,0.0,4.0,6.0,0.667,0.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,18.0,-4.0,56,regular
2544,20300876,inf,DTD,CLE,ATL,CLE,True,22003,2544.0,20300876,2004-03-03,CLE vs. ATL,W,28.0,9.0,17.0,0.529,1.0,2.0,0.5,5.0,6.0,0.833,1.0,6.0,7.0,3.0,1.0,1.0,1.0,0.0,24.0,22.0,57,regular
2544,20300890,inf,DTD,NOH,CLE,CLE,False,22003,2544.0,20300890,2004-03-05,CLE @ NOH,W,37.0,7.0,17.0,0.412,2.0,2.0,1.0,3.0,4.0,0.75,2.0,4.0,6.0,4.0,2.0,0.0,4.0,5.0,19.0,1.0,58,regular
2544,20300899,inf,DTD,CLE,MIL,CLE,True,22003,2544.0,20300899,2004-03-06,CLE vs. MIL,W,43.0,11.0,24.0,0.458,0.0,3.0,0.0,2.0,3.0,0.667,2.0,5.0,7.0,10.0,4.0,1.0,2.0,3.0,24.0,9.0,59,regular
2544,20300914,inf,DTD,ATL,CLE,CLE,False,22003,2544.0,20300914,2004-03-08,CLE @ ATL,W,45.0,11.0,23.0,0.478,1.0,4.0,0.25,11.0,13.0,0.846,2.0,4.0,6.0,7.0,1.0,0.0,2.0,1.0,34.0,11.0,60,regular
